종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"241770","메카로","KOSDAQ","투자주의환기종목(소속부없음)","14000","150","1.08","13950","14000","13550","18866","259838150","142696960000","10192640"
"090370","메타랩스","KOSPI",,"939","12","1.29","930","939","920","90712","84451033","69428395167","73938653"
"059210","메타바이오메드","KOSDAQ","벤처기업부","2890","15","0.52","2875","2890","2845","513457","1471531255","68962194390","23862351"
"058110","멕아이씨에스","KOSDAQ","기술성장기업부","10600","150","1.44","10450","10900","10400","429286","4588996600","170135618000","16050530"
"096640","멜파스","KOSDAQ","관리종목(소속부없음)","1815","0","0.00","0","0","0","0","0","68872416525","37946235"
"017180","명문제약","KOSPI",,"4730","70","1.50","4740","4795","4660","194981","920194420","160599837420","33953454"
"257370","명성티엔에스","KOSDAQ","투자주의환기종목(소속부없음)","9210","0","0.00","0","0","0","0","0","59319850890","6440809"
"009900","명신산업","KOSPI",,"30100","250","0.84","29850","30300","29500","424178","12704672050","1579351003300","52470133"
"267060","명진홀딩스","KONEX","일반기업부","285","-2","-0.70","265","285","265","27313","7308845","2605414140","9141804"
"012690","모나리자","KOSPI",,"3885","40","1.04","3860","3895","3830","89956","348216990","142079325675","36571255"
"005360","모나미","KOSPI",,"4625","100","2.21","4525","4700","4500","473018","2276083055","87400044875","18897307"
"080420","모다이노칩","KOSDAQ","우량기업부","3475","75","2.21","3360","3480","3360","32476","111699490","277032636450","79721622"
"080160","모두투어","KOSDAQ","중견기업부","21850","-350","-1.58","22000","22200","21500","100107","2175714300","412965000000","18900000"
"204210","모두투어리츠","KOSPI",,"4750","-15","-0.31","4765","4765","4695","13732","65100535","37177371250","7826815"
"100030","모바일리더","KOSDAQ","중견기업부","19900","650","3.38","19250","19900","19050","6495","128128400","65345908600","3283714"
"087260","모바일어플라이언스","KOSDAQ","벤처기업부","4130","-70","-1.67","4200","4205","4110","484799","2004704835","134069901980","32462446"
"101330","모베이스","KOSDAQ","중견기업부","4155","-45","-1.07","4165","4195","4100","99824","411615415","99546271140","23958188"
"012860","모베이스전자","KOSDAQ","중견기업부","1910","-5","-0.26","1940","1940","1900","109622","209203215","125683953470","65803117"
"348030","모비릭스","KOSDAQ","중견기업부","24000","1200","5.26","22850","24300","22500","215261","5129315000","223296000000","9304000"
"250060","모비스","KOSDAQ","기술성장기업부","2320","25","1.09","2295","2360","2270","419465","974950505","74637448480","32171314"
"033200","모아텍","KOSDAQ","중견기업부","8200","-2000","-19.61","8990","9560","8200","375112","3293294230","117515717000","14331185"
"009680","모토닉","KOSPI",,"10600","-400","-3.64","10950","11000","10500","78984","841765300","349800000000","33000000"
"118990","모트렉스","KOSDAQ","중견기업부","6560","60","0.92","6530","6600","6410","759406","4947711560","267574344320","40788772"
"006920","모헨즈","KOSDAQ","중견기업부","5340","-30","-0.56","5370","5700","5270","185808","1016422350","58312800000","10920000"
"009580","무림P&P","KOSPI",,"4335","35","0.81","4300","4370","4270","89879","389657395","270366684540","62368324"
"001810","무림SP","KOSDAQ","우량기업부","3205","-5","-0.16","3195","3250","3150","59045","188312290","70950687500","22137500"
"009200","무림페이퍼","KOSPI",,"2500","-10","-0.40","2500","2525","2490","50067","125158120","104023275000","41609310"
"322970","무진메디","KONEX","일반기업부","4480","45","1.01","4500","4500","4355","134","586390","30447773440","6796378"
"033920","무학","KOSPI",,"8350","30","0.36","8280","8420","8220","10718","89083680","237975000000","28500000"
"008420","문배철강","KOSPI",,"3830","-30","-0.78","3835","3910","3765","84027","322350510","78528424150","20503505"
"279600","미디어젠","KOSDAQ","기술성장기업부","16050","250","1.58","16200","16350","15600","99108","1568089150","75190735050","4684781"
"095500","미래나노텍","KOSDAQ","우량기업부","8330","890","11.96","7420","8650","7390","8887878","72942086500","246340349430","29572671"
"025560","미래산업","KOSPI",,"14050","550","4.07","13450","14300","13450","91924","1287321700","62550698350","4452007"
"218150","미래생명자원","KOSDAQ","벤처기업부","3975","-25","-0.63","4000","4020","3960","43192","172139955","74218926300","18671428"
"007120","미래아이앤지","KOSPI",,"470","1","0.21","469","474","461","614444","287104130","60857549560","129484148"
"396690","미래에셋글로벌리츠","KOSPI",,"5550","-10","-0.18","5590","5600","5530","76275","422950450","161283000000","29060000"
"353490","미래에셋대우스팩 5호","KOSDAQ","SPAC(소속부없음)","2120","15","0.71","2120","2125","2120","5185","10992320","10727200000","5060000"
"328380","미래에셋대우스팩3호","KOSDAQ","SPAC(소속부없음)","2050","0","0.00","0","0","0","0","0","13288100000","6482000"
"357250","미래에셋맵스리츠","KOSPI",,"4900","20","0.41","4890","4910","4880","14702","72033215","98490000000","20100000"
"100790","미래에셋벤처투자","KOSDAQ","중견기업부","8060","30","0.37","8070","8120","8000","58506","470269440","372338333380","46195823"
"085620","미래에셋생명","KOSPI",,"4005","-30","-0.74","4035","4035","3985","52239","208718825","708949836945","177016189"
"006800","미래에셋증권","KOSPI",,"8650","-50","-0.57","8720","8760","8630","859972","7460998110","5495486929200","635316408"
"00680K","미래에셋증권2우B","KOSPI",,"4635","-10","-0.22","4650","4650","4550","665577","3068269200","648900000000","140000000"
"006805","미래에셋증권우","KOSPI",,"5660","-80","-1.39","5730","5780","5640","13506","76703040","79668745000","14075750"
"208890","미래엔에듀파트너","KONEX","일반기업부","2500","0","0.00","0","0","0","0","0","7877050000","3150820"
"049950","미래컴퍼니","KOSDAQ","우량기업부","32650","900","2.83","31900","32800","31550","74937","2420969100","273029290900","8362306"
"207760","미스터블루","KOSDAQ","중견기업부","9130","150","1.67","8940","9130","8900","237030","2141613760","226073727550","24761635"
"225850","미애부","KONEX","일반기업부","283","0","0.00","0","0","0","0","0","1414575217","4998499"
"002840","미원상사","KOSPI",,"203500","-2500","-1.21","203500","206000","203500","2717","555363000","1011395000000","4970000"
"268280","미원에스씨","KOSPI",,"218500","-5500","-2.46","224000","225000","218500","4933","1087570000","1114350000000","5100000"
"107590","미원홀딩스","KOSPI",,"151500","-1500","-0.98","153500","154000","150000","2367","358924500","351480000000","2320000"
"134380","미원화학","KOSPI",,"81200","-900","-1.10","81900","81900","81200","212","17254200","178580561600","2199268"
"003650","미창석유","KOSPI",,"79000","-500","-0.63","79300","79500","78700","235","18542500","137434088000","1739672"
"059090","미코","KOSDAQ","우량기업부","14450","150","1.05","14300","14600","14300","212360","3067469100","482872442100","33416778"
"214610","미코바이오메드","KOSDAQ","기술성장기업부","9100","120","1.34","9030","9130","8920","68358","620531490","166500579700","18296767"
"201490","미투온","KOSDAQ","중견기업부","7700","20","0.26","7710","7920","7560","1974556","15375689280","240684829000","31257770"
"950190","미투젠","KOSDAQ","외국기업(소속부없음)","23450","550","2.40","23150","23800","23150","186839","4384949050","318448467400","13579892"
"214180","민앤지","KOSDAQ","우량기업부","20100","400","2.03","20250","20250","19950","63726","1278847650","266469418500","13257185"
"155900","바다로19호","KOSPI",,"2965","-5","-0.17","2980","2985","2945","33250","98344280","45068011860","15200004"
"206640","바디텍메드","KOSDAQ","우량기업부","16800","300","1.82","16650","16850","16350","197631","3294923000","394574208000","23486560"
"018700","바른손","KOSDAQ","중견기업부","6150","80","1.32","6060","6230","5960","7288002","44575095180","192963882150","31376241"
"035620","바른손이앤에이","KOSDAQ","중견기업부","1920","145","8.17","1755","1960","1740","14113032","26792907140","141097925760","73488503"
"064520","바른전자","KOSDAQ","관리종목(소속부없음)","944","0","0.00","0","0","0","0","0","79000034288","83686477"
"053030","바이넥스","KOSDAQ","우량기업부","15200","-300","-1.94","15500","15600","15000","195455","2966513750","482767929600","31761048"
"301300","바이브컴퍼니","KOSDAQ","기술성장기업부","53600","3100","6.14","50600","54400","49200","227567","11886283450","289127512000","5394170"
"064550","바이오니아","KOSDAQ","기술성장기업부","48600","-1350","-2.70","51100","51500","48500","1305240","64453851050","1254380142600","25810291"
"314930","바이오다인","KOSDAQ","기술성장기업부","33400","500","1.52","32900","33550","32500","40393","1329789950","206017713000","6168195"
"208710","바이오로그디바이스","KOSDAQ","벤처기업부","3120","-10","-0.32","3135","3155","3110","470846","1471699260","129266005440","41431412"
"142760","바이오리더스","KOSDAQ","기술성장기업부","8350","210","2.58","8150","8450","8070","359712","2964425910","239296571200","28658272"
"086820","바이오솔루션","KOSDAQ","기술성장기업부","21700","450","2.12","21250","21700","21150","22539","481501600","175952844200","8108426"
"038460","바이오스마트","KOSDAQ","우량기업부","5710","-20","-0.35","5780","5860","5650","223312","1280658150","114701338000","20087800"
"281310","바이오시네틱스","KONEX","일반기업부","7890","-90","-1.13","0","0","0","0","0","20915522100","2650890"
"266470","바이오인프라생명과학","KONEX","일반기업부","2680","75","2.88","2750","2750","2660","760","2034555","37806349960","14106847"
"086040","바이오톡스텍","KOSDAQ","벤처기업부","8020","-30","-0.37","8090","8110","8010","33121","266637070","117630326460","14667123"
"199290","바이오프로테크","KONEX","일반기업부","827","-51","-5.81","849","849","755","16073","12327035","4041383600","4886800"
"099430","바이오플러스","KOSDAQ","중견기업부","27500","0","0.00","27600","28000","27100","149704","4093747850","394997020000","14363528"
"032980","바이온","KOSDAQ","중견기업부","1095","5","0.46","1105","1170","1080","1526619","1715364870","73256350815","66900777"
"222160","바이옵트로","KOSDAQ","기술성장기업부","10300","410","4.15","9900","10300","9760","171623","1728412050","83881819800","8143866"
"308080","바이젠셀","KOSDAQ","기술성장기업부","36850","350","0.96","36550","37250","36050","106485","3930469900","347945807000","9442220"
"043150","바텍","KOSDAQ","우량기업부","35350","-450","-1.26","35550","35850","35250","30498","1085775850","525097949600","14854256"
"323990","박셀바이오","KOSDAQ","기술성장기업부","43400","-1100","-2.47","44450","44900","43300","204489","8959008150","660678200000","15223000"
"003610","방림","KOSPI",,"2635","5","0.19","2615","2665","2615","47832","126585385","111497627150","42314090"
"267790","배럴","KOSDAQ","중견기업부","8000","-90","-1.11","8090","8110","7900","10747","86214400","63084000000","7885500"
"001340","백광산업","KOSPI",,"5160","-10","-0.19","5150","5210","5120","234185","1204244800","231778980120","44918407"
"046310","백금T&A","KOSDAQ","중견기업부","4145","-55","-1.31","4195","4195","4065","275154","1134285670","68055266945","16418641"
"035150","백산","KOSPI",,"8230","110","1.35","8080","8290","7980","138576","1129542180","199166000000","24200000"
"066410","버킷스튜디오","KOSDAQ","중견기업부","5550","240","4.52","5360","5630","5290","5117092","27961162830","302912956050","54578911"
"002410","범양건영","KOSPI",,"6510","420","6.90","6140","6530","6100","1533926","9750602560","161656202820","24831982"
"206400","베노홀딩스","KOSDAQ","중견기업부","4610","-45","-0.97","4655","4660","4590","46070","212669025","125817028170","27292197"
"019010","베뉴지","KOSDAQ","중견기업부","2180","5","0.23","2175","2200","2165","61184","133220785","105076000000","48200000"
"322190","베른","KONEX","일반기업부","1250","-10","-0.79","1300","1300","1150","13","15665","11156496250","8925197"
"177350","베셀","KOSDAQ","중견기업부","3550","80","2.31","3470","3575","3440","86736","305333510","41287991000","11630420"
"299910","베스파","KOSDAQ","관리종목(소속부없음)","4410","-90","-2.00","4620","4715","4335","428699","1907153645","36192499560","8206916"
"096300","베트남개발1","KOSPI",,"167","0","0.00","166","168","166","261273","43675335","22992595237","137680211"
